product_id,location_id,period,units_sold,stock_on_hand,revenue
P034,LOC_BRISTOL,2025-02-16,63,297,8190.0
P034,LOC_BRISTOL,2025-02-23,147,789,19110.0
P034,LOC_BRISTOL,2025-03-02,96,314,12480.0
P034,LOC_BRISTOL,2025-03-09,105,436,13650.0
P034,LOC_BRISTOL,2025-03-16,118,343,15340.0
P034,LOC_BRISTOL,2025-03-23,47,193,6110.0
P034,LOC_BRISTOL,2025-03-30,151,507,19630.0
P035,LOC_MANCHESTER,2025-01-05,60,190,1800.0
P035,LOC_MANCHESTER,2025-01-12,73,360,2190.0
P035,LOC_MANCHESTER,2025-01-19,82,398,2460.0
P035,LOC_MANCHESTER,2025-01-26,69,324,2070.0
P035,LOC_MANCHESTER,2025-02-02,104,757,3120.0
P035,LOC_MANCHESTER,2025-02-09,93,535,2790.0
P035,LOC_MANCHESTER,2025-02-16,47,278,1410.0
P035,LOC_MANCHESTER,2025-02-23,30,145,900.0
P035,LOC_MANCHESTER,2025-03-02,177,545,5310.0
P035,LOC_MANCHESTER,2025-03-09,189,513,5670.0
P035,LOC_MANCHESTER,2025-03-16,97,261,2910.0
P035,LOC_MANCHESTER,2025-03-23,72,261,2160.0
P035,LOC_MANCHESTER,2025-03-30,101,429,3030.0
P035,LOC_LONDON_OXFORD,2025-01-05,70,267,2100.0
P035,LOC_LONDON_OXFORD,2025-01-12,48,215,1440.0
P035,LOC_LONDON_OXFORD,2025-01-19,122,436,3660.0
P035,LOC_LONDON_OXFORD,2025-01-26,181,729,5430.0
P035,LOC_LONDON_OXFORD,2025-02-02,106,421,3180.0
P035,LOC_LONDON_OXFORD,2025-02-09,122,314,3660.0
P035,LOC_LONDON_OXFORD,2025-02-16,38,85,1140.0
P035,LOC_LONDON_OXFORD,2025-02-23,169,1013,5070.0
P035,LOC_LONDON_OXFORD,2025-03-02,133,440,3990.0
P035,LOC_LONDON_OXFORD,2025-03-09,160,655,4800.0
P035,LOC_LONDON_OXFORD,2025-03-16,129,901,3870.0
P035,LOC_LONDON_OXFORD,2025-03-23,72,474,2160.0
P035,LOC_LONDON_OXFORD,2025-03-30,87,211,2610.0
P035,LOC_BIRMINGHAM,2025-01-05,135,499,4050.0
P035,LOC_BIRMINGHAM,2025-01-12,160,190,4800.0
P035,LOC_BIRMINGHAM,2025-01-19,85,408,2550.0
P035,LOC_BIRMINGHAM,2025-01-26,178,683,5340.0
P035,LOC_BIRMINGHAM,2025-02-02,213,916,6390.0
P035,LOC_BIRMINGHAM,2025-02-09,238,822,7140.0
P035,LOC_BIRMINGHAM,2025-02-16,274,863,8220.0
P035,LOC_BIRMINGHAM,2025-02-23,145,851,4350.0
P035,LOC_BIRMINGHAM,2025-03-02,82,272,2460.0
P035,LOC_BIRMINGHAM,2025-03-09,169,841,5070.0
P035,LOC_BIRMINGHAM,2025-03-16,260,498,7800.0
P035,LOC_BIRMINGHAM,2025-03-23,204,592,6120.0
P035,LOC_BIRMINGHAM,2025-03-30,66,128,1980.0
P035,LOC_EDINBURGH,2025-01-05,97,271,2910.0
P035,LOC_EDINBURGH,2025-01-12,126,712,3780.0
P035,LOC_EDINBURGH,2025-01-19,168,723,5040.0
P035,LOC_EDINBURGH,2025-01-26,104,220,3120.0
P035,LOC_EDINBURGH,2025-02-02,142,650,4260.0
P035,LOC_EDINBURGH,2025-02-09,108,525,3240.0
P035,LOC_EDINBURGH,2025-02-16,130,523,3900.0
P035,LOC_EDINBURGH,2025-02-23,112,196,3360.0
P035,LOC_EDINBURGH,2025-03-02,199,713,5970.0
P035,LOC_EDINBURGH,2025-03-09,141,141,4230.0
P035,LOC_EDINBURGH,2025-03-16,208,545,6240.0
P035,LOC_EDINBURGH,2025-03-23,139,187,4170.0
P035,LOC_EDINBURGH,2025-03-30,174,498,5220.0
P035,LOC_BRISTOL,2025-01-05,133,575,3990.0
P035,LOC_BRISTOL,2025-01-12,89,383,2670.0
P035,LOC_BRISTOL,2025-01-19,113,536,3390.0
P035,LOC_BRISTOL,2025-01-26,122,681,3660.0
P035,LOC_BRISTOL,2025-02-02,148,915,4440.0
P035,LOC_BRISTOL,2025-02-09,141,141,4230.0
P035,LOC_BRISTOL,2025-02-16,87,249,2610.0
P035,LOC_BRISTOL,2025-02-23,60,200,1800.0
P035,LOC_BRISTOL,2025-03-02,55,210,1650.0
P035,LOC_BRISTOL,2025-03-09,177,1041,5310.0
P035,LOC_BRISTOL,2025-03-16,86,86,2580.0
P035,LOC_BRISTOL,2025-03-23,241,400,7230.0
P035,LOC_BRISTOL,2025-03-30,80,499,2400.0
P036,LOC_MANCHESTER,2025-01-05,10,120,1950.0
P036,LOC_MANCHESTER,2025-01-12,5,60,975.0
P036,LOC_MANCHESTER,2025-01-19,13,156,2535.0
P036,LOC_MANCHESTER,2025-01-26,6,72,1170.0
P036,LOC_MANCHESTER,2025-02-02,14,168,2730.0
P036,LOC_MANCHESTER,2025-02-09,9,108,1755.0
P036,LOC_MANCHESTER,2025-02-16,8,96,1560.0
P036,LOC_MANCHESTER,2025-02-23,8,96,1560.0
P036,LOC_MANCHESTER,2025-03-02,12,144,2340.0
P036,LOC_MANCHESTER,2025-03-09,7,84,1365.0
P036,LOC_MANCHESTER,2025-03-16,9,108,1755.0
P036,LOC_MANCHESTER,2025-03-23,14,168,2730.0
P036,LOC_MANCHESTER,2025-03-30,11,132,2145.0
P036,LOC_LONDON_OXFORD,2025-01-05,15,47,2925.0
P036,LOC_LONDON_OXFORD,2025-01-12,13,13,2535.0
P036,LOC_LONDON_OXFORD,2025-01-19,9,39,1755.0
P036,LOC_LONDON_OXFORD,2025-01-26,4,9,780.0
P036,LOC_LONDON_OXFORD,2025-02-02,7,40,1365.0
P036,LOC_LONDON_OXFORD,2025-02-09,12,51,2340.0
P036,LOC_LONDON_OXFORD,2025-02-16,11,58,2145.0
P036,LOC_LONDON_OXFORD,2025-02-23,12,17,2340.0
P036,LOC_LONDON_OXFORD,2025-03-02,10,47,1950.0
P036,LOC_LONDON_OXFORD,2025-03-09,12,77,2340.0
P036,LOC_LONDON_OXFORD,2025-03-16,9,45,1755.0
P036,LOC_LONDON_OXFORD,2025-03-23,13,37,2535.0
P036,LOC_LONDON_OXFORD,2025-03-30,10,47,1950.0
P036,LOC_BIRMINGHAM,2025-01-05,27,121,5265.0
P036,LOC_BIRMINGHAM,2025-01-12,9,20,1755.0
P036,LOC_BIRMINGHAM,2025-01-19,9,26,1755.0
P036,LOC_BIRMINGHAM,2025-01-26,19,85,3705.0
P036,LOC_BIRMINGHAM,2025-02-02,17,80,3315.0
P036,LOC_BIRMINGHAM,2025-02-09,11,46,2145.0
P036,LOC_BIRMINGHAM,2025-02-16,19,80,3705.0
P036,LOC_BIRMINGHAM,2025-02-23,29,94,5655.0
P036,LOC_BIRMINGHAM,2025-03-02,21,63,4095.0
P036,LOC_BIRMINGHAM,2025-03-09,20,64,3900.0
P036,LOC_BIRMINGHAM,2025-03-16,18,79,3510.0
P036,LOC_BIRMINGHAM,2025-03-23,11,11,2145.0
P036,LOC_BIRMINGHAM,2025-03-30,15,71,2925.0
P036,LOC_EDINBURGH,2025-01-05,9,34,1755.0
P036,LOC_EDINBURGH,2025-01-12,8,31,1560.0
P036,LOC_EDINBURGH,2025-01-19,24,121,4680.0
P036,LOC_EDINBURGH,2025-01-26,10,32,1950.0
P036,LOC_EDINBURGH,2025-02-02,11,22,2145.0
P036,LOC_EDINBURGH,2025-02-09,13,76,2535.0
P036,LOC_EDINBURGH,2025-02-16,14,54,2730.0
P036,LOC_EDINBURGH,2025-02-23,9,19,1755.0
P036,LOC_EDINBURGH,2025-03-02,19,83,3705.0
P036,LOC_EDINBURGH,2025-03-09,11,43,2145.0
P036,LOC_EDINBURGH,2025-03-16,10,37,1950.0
P036,LOC_EDINBURGH,2025-03-23,23,91,4485.0
P036,LOC_EDINBURGH,2025-03-30,10,60,1950.0
P036,LOC_BRISTOL,2025-01-05,11,31,2145.0
P036,LOC_BRISTOL,2025-01-12,12,42,2340.0
P036,LOC_BRISTOL,2025-01-19,14,49,2730.0
P036,LOC_BRISTOL,2025-01-26,10,25,1950.0
P036,LOC_BRISTOL,2025-02-02,11,12,2145.0
P036,LOC_BRISTOL,2025-02-09,14,79,2730.0
P036,LOC_BRISTOL,2025-02-16,12,38,2340.0
P036,LOC_BRISTOL,2025-02-23,11,77,2145.0
P036,LOC_BRISTOL,2025-03-02,9,39,1755.0
P036,LOC_BRISTOL,2025-03-09,23,43,4485.0
P036,LOC_BRISTOL,2025-03-16,19,113,3705.0
P036,LOC_BRISTOL,2025-03-23,21,79,4095.0
P036,LOC_BRISTOL,2025-03-30,4,4,780.0
P037,LOC_MANCHESTER,2025-01-05,131,649,5895.0
P037,LOC_MANCHESTER,2025-01-12,76,256,3420.0
P037,LOC_MANCHESTER,2025-01-19,103,288,4635.0
P037,LOC_MANCHESTER,2025-01-26,98,262,4410.0
P037,LOC_MANCHESTER,2025-02-02,132,501,5940.0
P037,LOC_MANCHESTER,2025-02-09,154,1115,6930.0
P037,LOC_MANCHESTER,2025-02-16,170,946,7650.0
P037,LOC_MANCHESTER,2025-02-23,52,105,2340.0
P037,LOC_MANCHESTER,2025-03-02,42,141,1890.0
P037,LOC_MANCHESTER,2025-03-09,107,514,4815.0
P037,LOC_MANCHESTER,2025-03-16,39,110,1755.0
P037,LOC_MANCHESTER,2025-03-23,64,305,2880.0
P037,LOC_MANCHESTER,2025-03-30,114,498,5130.0
P037,LOC_LONDON_OXFORD,2025-01-05,38,195,1710.0
P037,LOC_LONDON_OXFORD,2025-01-12,69,211,3105.0
P037,LOC_LONDON_OXFORD,2025-01-19,63,315,2835.0
P037,LOC_LONDON_OXFORD,2025-01-26,98,98,4410.0
P037,LOC_LONDON_OXFORD,2025-02-02,66,222,2970.0
P037,LOC_LONDON_OXFORD,2025-02-09,77,241,3465.0
P037,LOC_LONDON_OXFORD,2025-02-16,69,384,3105.0
P037,LOC_LONDON_OXFORD,2025-02-23,120,348,5400.0
P037,LOC_LONDON_OXFORD,2025-03-02,92,524,4140.0
P037,LOC_LONDON_OXFORD,2025-03-09,66,132,2970.0
P037,LOC_LONDON_OXFORD,2025-03-16,73,73,3285.0
P037,LOC_LONDON_OXFORD,2025-03-23,198,726,8910.0
P037,LOC_LONDON_OXFORD,2025-03-30,64,149,2880.0
P037,LOC_BIRMINGHAM,2025-01-05,171,437,7695.0
P037,LOC_BIRMINGHAM,2025-01-12,228,575,10260.0
P037,LOC_BIRMINGHAM,2025-01-19,94,372,4230.0
P037,LOC_BIRMINGHAM,2025-01-26,156,758,7020.0
P037,LOC_BIRMINGHAM,2025-02-02,97,97,4365.0
P037,LOC_BIRMINGHAM,2025-02-09,150,741,6750.0
P037,LOC_BIRMINGHAM,2025-02-16,77,227,3465.0
P037,LOC_BIRMINGHAM,2025-02-23,176,753,7920.0
P037,LOC_BIRMINGHAM,2025-03-02,168,751,7560.0
P037,LOC_BIRMINGHAM,2025-03-09,159,689,7155.0
P037,LOC_BIRMINGHAM,2025-03-16,91,382,4095.0
P037,LOC_BIRMINGHAM,2025-03-23,73,345,3285.0
P037,LOC_BIRMINGHAM,2025-03-30,131,633,5895.0
P037,LOC_EDINBURGH,2025-01-05,185,723,8325.0
P037,LOC_EDINBURGH,2025-01-12,124,450,5580.0
P037,LOC_EDINBURGH,2025-01-19,155,359,6975.0
P037,LOC_EDINBURGH,2025-01-26,51,198,2295.0
P037,LOC_EDINBURGH,2025-02-02,84,311,3780.0
P037,LOC_EDINBURGH,2025-02-09,146,337,6570.0
P037,LOC_EDINBURGH,2025-02-16,167,818,7515.0
P037,LOC_EDINBURGH,2025-02-23,99,327,4455.0
P037,LOC_EDINBURGH,2025-03-02,171,578,7695.0
P037,LOC_EDINBURGH,2025-03-09,122,381,5490.0
P037,LOC_EDINBURGH,2025-03-16,190,502,8550.0
P037,LOC_EDINBURGH,2025-03-23,56,272,2520.0
P037,LOC_EDINBURGH,2025-03-30,97,184,4365.0
P037,LOC_BRISTOL,2025-01-05,120,250,5400.0
P037,LOC_BRISTOL,2025-01-12,195,891,8775.0
P037,LOC_BRISTOL,2025-01-19,132,332,5940.0
P037,LOC_BRISTOL,2025-01-26,150,150,6750.0
P037,LOC_BRISTOL,2025-02-02,147,691,6615.0
P037,LOC_BRISTOL,2025-02-09,117,644,5265.0
P037,LOC_BRISTOL,2025-02-16,239,573,10755.0
P037,LOC_BRISTOL,2025-02-23,178,660,8010.0
P037,LOC_BRISTOL,2025-03-02,175,1247,7875.0
P037,LOC_BRISTOL,2025-03-09,143,691,6435.0
P037,LOC_BRISTOL,2025-03-16,139,279,6255.0
P037,LOC_BRISTOL,2025-03-23,125,457,5625.0
P037,LOC_BRISTOL,2025-03-30,27,99,1215.0
P038,LOC_MANCHESTER,2025-01-05,1,7,85.0
P038,LOC_MANCHESTER,2025-01-12,1,1,85.0
P038,LOC_MANCHESTER,2025-01-19,1,8,85.0
P038,LOC_MANCHESTER,2025-01-26,0,0,0.0
P038,LOC_MANCHESTER,2025-02-02,1,4,85.0
P038,LOC_MANCHESTER,2025-02-09,2,2,170.0
P038,LOC_MANCHESTER,2025-02-16,1,2,85.0
P038,LOC_MANCHESTER,2025-02-23,1,3,85.0
P038,LOC_MANCHESTER,2025-03-02,1,3,85.0
P038,LOC_MANCHESTER,2025-03-09,2,7,170.0
P038,LOC_MANCHESTER,2025-03-16,1,6,85.0
P038,LOC_MANCHESTER,2025-03-23,1,1,85.0
P038,LOC_MANCHESTER,2025-03-30,1,6,85.0
P038,LOC_LONDON_OXFORD,2025-01-05,1,1,85.0
P038,LOC_LONDON_OXFORD,2025-01-12,1,1,85.0
P038,LOC_LONDON_OXFORD,2025-01-19,1,3,85.0
P038,LOC_LONDON_OXFORD,2025-01-26,1,1,85.0
P038,LOC_LONDON_OXFORD,2025-02-02,1,1,85.0
P038,LOC_LONDON_OXFORD,2025-02-09,0,4,0.0
P038,LOC_LONDON_OXFORD,2025-02-16,1,7,85.0
P038,LOC_LONDON_OXFORD,2025-02-23,1,6,85.0
P038,LOC_LONDON_OXFORD,2025-03-02,0,0,0.0
P038,LOC_LONDON_OXFORD,2025-03-09,2,6,170.0
P038,LOC_LONDON_OXFORD,2025-03-16,0,0,0.0
P038,LOC_LONDON_OXFORD,2025-03-23,1,4,85.0
P038,LOC_LONDON_OXFORD,2025-03-30,3,11,255.0
P038,LOC_BIRMINGHAM,2025-01-05,2,2,170.0
P038,LOC_BIRMINGHAM,2025-01-12,1,4,85.0
P038,LOC_BIRMINGHAM,2025-01-19,1,10,85.0
P038,LOC_BIRMINGHAM,2025-01-26,1,7,85.0
P038,LOC_BIRMINGHAM,2025-02-02,3,7,255.0
P038,LOC_BIRMINGHAM,2025-02-09,3,15,255.0
P038,LOC_BIRMINGHAM,2025-02-16,3,15,255.0
P038,LOC_BIRMINGHAM,2025-02-23,2,7,170.0
P038,LOC_BIRMINGHAM,2025-03-02,2,8,170.0
P038,LOC_BIRMINGHAM,2025-03-09,2,2,170.0
P038,LOC_BIRMINGHAM,2025-03-16,2,9,170.0
P038,LOC_BIRMINGHAM,2025-03-23,1,3,85.0
P038,LOC_BIRMINGHAM,2025-03-30,2,7,170.0
P038,LOC_EDINBURGH,2025-01-05,1,11,85.0
P038,LOC_EDINBURGH,2025-01-12,1,1,85.0
P038,LOC_EDINBURGH,2025-01-19,1,1,85.0
P038,LOC_EDINBURGH,2025-01-26,1,5,85.0
P038,LOC_EDINBURGH,2025-02-02,2,15,170.0
P038,LOC_EDINBURGH,2025-02-09,2,4,170.0
P038,LOC_EDINBURGH,2025-02-16,2,2,170.0
P038,LOC_EDINBURGH,2025-02-23,2,3,170.0
P038,LOC_EDINBURGH,2025-03-02,2,7,170.0
P038,LOC_EDINBURGH,2025-03-09,2,6,170.0
P038,LOC_EDINBURGH,2025-03-16,1,13,85.0
P038,LOC_EDINBURGH,2025-03-23,1,2,85.0
P038,LOC_EDINBURGH,2025-03-30,1,5,85.0
P038,LOC_BRISTOL,2025-01-05,3,20,255.0
P038,LOC_BRISTOL,2025-01-12,1,4,85.0
P038,LOC_BRISTOL,2025-01-19,3,6,255.0
P038,LOC_BRISTOL,2025-01-26,0,0,0.0
P038,LOC_BRISTOL,2025-02-02,1,1,85.0
P038,LOC_BRISTOL,2025-02-09,2,10,170.0
P038,LOC_BRISTOL,2025-02-16,3,6,255.0
P038,LOC_BRISTOL,2025-02-23,1,6,85.0
P038,LOC_BRISTOL,2025-03-02,2,11,170.0
P038,LOC_BRISTOL,2025-03-09,2,9,170.0
P038,LOC_BRISTOL,2025-03-16,1,5,85.0
P038,LOC_BRISTOL,2025-03-23,3,17,255.0
P038,LOC_BRISTOL,2025-03-30,1,1,85.0
P039,LOC_MANCHESTER,2025-01-05,66,216,4290.0
P039,LOC_MANCHESTER,2025-01-12,41,41,2665.0
P039,LOC_MANCHESTER,2025-01-19,20,20,1300.0
P039,LOC_MANCHESTER,2025-01-26,37,205,2405.0
P039,LOC_MANCHESTER,2025-02-02,27,117,1755.0
P039,LOC_MANCHESTER,2025-02-09,17,71,1105.0
P039,LOC_MANCHESTER,2025-02-16,54,342,3510.0
P039,LOC_MANCHESTER,2025-02-23,21,52,1365.0
P039,LOC_MANCHESTER,2025-03-02,33,148,2145.0
P039,LOC_MANCHESTER,2025-03-09,53,123,3445.0
P039,LOC_MANCHESTER,2025-03-16,65,422,4225.0
P039,LOC_MANCHESTER,2025-03-23,18,77,1170.0
P039,LOC_MANCHESTER,2025-03-30,38,148,2470.0
P039,LOC_LONDON_OXFORD,2025-01-05,35,275,2275.0
P039,LOC_LONDON_OXFORD,2025-01-12,37,218,2405.0
P039,LOC_LONDON_OXFORD,2025-01-19,36,140,2340.0
P039,LOC_LONDON_OXFORD,2025-01-26,24,113,1560.0
P039,LOC_LONDON_OXFORD,2025-02-02,64,650,4160.0
P039,LOC_LONDON_OXFORD,2025-02-09,34,67,2210.0
P039,LOC_LONDON_OXFORD,2025-02-16,30,94,1950.0
P039,LOC_LONDON_OXFORD,2025-02-23,25,149,1625.0
P039,LOC_LONDON_OXFORD,2025-03-02,21,128,1365.0
P039,LOC_LONDON_OXFORD,2025-03-09,24,123,1560.0
P039,LOC_LONDON_OXFORD,2025-03-16,15,39,975.0
P039,LOC_LONDON_OXFORD,2025-03-23,58,186,3770.0
P039,LOC_LONDON_OXFORD,2025-03-30,33,107,2145.0
P039,LOC_BIRMINGHAM,2025-01-05,55,105,3575.0
P039,LOC_BIRMINGHAM,2025-01-12,53,287,3445.0
P039,LOC_BIRMINGHAM,2025-01-19,24,147,1560.0
P039,LOC_BIRMINGHAM,2025-01-26,50,301,3250.0
P039,LOC_BIRMINGHAM,2025-02-02,57,156,3705.0
P039,LOC_BIRMINGHAM,2025-02-09,41,102,2665.0
P039,LOC_BIRMINGHAM,2025-02-16,44,104,2860.0
P039,LOC_BIRMINGHAM,2025-02-23,36,228,2340.0
P039,LOC_BIRMINGHAM,2025-03-02,45,213,2925.0
P039,LOC_BIRMINGHAM,2025-03-09,31,118,2015.0
P039,LOC_BIRMINGHAM,2025-03-16,56,262,3640.0
P039,LOC_BIRMINGHAM,2025-03-23,32,119,2080.0
P039,LOC_BIRMINGHAM,2025-03-30,89,403,5785.0
P039,LOC_EDINBURGH,2025-01-05,52,68,3380.0
P039,LOC_EDINBURGH,2025-01-12,66,243,4290.0
P039,LOC_EDINBURGH,2025-01-19,82,183,5330.0
P039,LOC_EDINBURGH,2025-01-26,69,389,4485.0
P039,LOC_EDINBURGH,2025-02-02,37,69,2405.0
P039,LOC_EDINBURGH,2025-02-09,32,92,2080.0
P039,LOC_EDINBURGH,2025-02-16,37,175,2405.0
P039,LOC_EDINBURGH,2025-02-23,42,157,2730.0
P039,LOC_EDINBURGH,2025-03-02,57,248,3705.0
P039,LOC_EDINBURGH,2025-03-09,28,136,1820.0
P039,LOC_EDINBURGH,2025-03-16,25,169,1625.0
P039,LOC_EDINBURGH,2025-03-23,45,193,2925.0
P039,LOC_EDINBURGH,2025-03-30,56,272,3640.0
P039,LOC_BRISTOL,2025-01-05,33,99,2145.0
P039,LOC_BRISTOL,2025-01-12,40,95,2600.0
P039,LOC_BRISTOL,2025-01-19,51,70,3315.0
P039,LOC_BRISTOL,2025-01-26,50,298,3250.0
P039,LOC_BRISTOL,2025-02-02,23,94,1495.0
P039,LOC_BRISTOL,2025-02-09,73,292,4745.0
P039,LOC_BRISTOL,2025-02-16,61,150,3965.0
P039,LOC_BRISTOL,2025-02-23,69,159,4485.0
P039,LOC_BRISTOL,2025-03-02,47,226,3055.0
P039,LOC_BRISTOL,2025-03-09,53,138,3445.0
P039,LOC_BRISTOL,2025-03-16,49,164,3185.0
P039,LOC_BRISTOL,2025-03-23,22,64,1430.0
P039,LOC_BRISTOL,2025-03-30,26,100,1690.0
P040,LOC_MANCHESTER,2025-01-05,84,315,2940.0
P040,LOC_MANCHESTER,2025-01-12,59,256,2065.0
P040,LOC_MANCHESTER,2025-01-19,50,109,1750.0
P040,LOC_MANCHESTER,2025-01-26,65,406,2275.0
P040,LOC_MANCHESTER,2025-02-02,33,143,1155.0
P040,LOC_MANCHESTER,2025-02-09,33,73,1155.0
P040,LOC_MANCHESTER,2025-02-16,44,130,1540.0
P040,LOC_MANCHESTER,2025-02-23,43,259,1505.0
P040,LOC_MANCHESTER,2025-03-02,104,506,3640.0
P040,LOC_MANCHESTER,2025-03-09,107,472,3745.0
P040,LOC_MANCHESTER,2025-03-16,102,400,3570.0
P040,LOC_MANCHESTER,2025-03-23,64,281,2240.0
P040,LOC_MANCHESTER,2025-03-30,43,149,1505.0
P040,LOC_LONDON_OXFORD,2025-01-05,77,361,2695.0
P040,LOC_LONDON_OXFORD,2025-01-12,63,361,2205.0
P040,LOC_LONDON_OXFORD,2025-01-19,43,151,1505.0
P040,LOC_LONDON_OXFORD,2025-01-26,55,254,1925.0
P040,LOC_LONDON_OXFORD,2025-02-02,86,320,3010.0
P040,LOC_LONDON_OXFORD,2025-02-09,51,125,1785.0
P040,LOC_LONDON_OXFORD,2025-02-16,44,207,1540.0
P040,LOC_LONDON_OXFORD,2025-02-23,144,484,5040.0
P040,LOC_LONDON_OXFORD,2025-03-02,57,151,1995.0
P040,LOC_LONDON_OXFORD,2025-03-09,35,111,1225.0
P040,LOC_LONDON_OXFORD,2025-03-16,63,194,2205.0
P040,LOC_LONDON_OXFORD,2025-03-23,63,117,2205.0
P040,LOC_LONDON_OXFORD,2025-03-30,69,342,2415.0
P040,LOC_BIRMINGHAM,2025-01-05,118,240,4130.0
P040,LOC_BIRMINGHAM,2025-01-12,126,349,4410.0
P040,LOC_BIRMINGHAM,2025-01-19,84,397,2940.0
P040,LOC_BIRMINGHAM,2025-01-26,193,926,6755.0
P040,LOC_BIRMINGHAM,2025-02-02,101,119,3535.0
P040,LOC_BIRMINGHAM,2025-02-09,130,627,4550.0
P040,LOC_BIRMINGHAM,2025-02-16,138,390,4830.0
P040,LOC_BIRMINGHAM,2025-02-23,115,851,4025.0
P040,LOC_BIRMINGHAM,2025-03-02,98,582,3430.0
P040,LOC_BIRMINGHAM,2025-03-09,112,431,3920.0
P040,LOC_BIRMINGHAM,2025-03-16,128,730,4480.0
P040,LOC_BIRMINGHAM,2025-03-23,79,245,2765.0
P040,LOC_BIRMINGHAM,2025-03-30,176,277,6160.0
P040,LOC_EDINBURGH,2025-01-05,81,147,2835.0
P040,LOC_EDINBURGH,2025-01-12,106,558,3710.0
P040,LOC_EDINBURGH,2025-01-19,90,90,3150.0
P040,LOC_EDINBURGH,2025-01-26,97,695,3395.0
P040,LOC_EDINBURGH,2025-02-02,65,230,2275.0
P040,LOC_EDINBURGH,2025-02-09,75,327,2625.0
P040,LOC_EDINBURGH,2025-02-16,87,278,3045.0
P040,LOC_EDINBURGH,2025-02-23,61,286,2135.0
P040,LOC_EDINBURGH,2025-03-02,48,294,1680.0
P040,LOC_EDINBURGH,2025-03-09,72,90,2520.0
P040,LOC_EDINBURGH,2025-03-16,93,644,3255.0
P040,LOC_EDINBURGH,2025-03-23,75,466,2625.0
P040,LOC_EDINBURGH,2025-03-30,84,378,2940.0
P040,LOC_BRISTOL,2025-01-05,76,356,2660.0
P040,LOC_BRISTOL,2025-01-12,52,148,1820.0
P040,LOC_BRISTOL,2025-01-19,82,388,2870.0
P040,LOC_BRISTOL,2025-01-26,86,409,3010.0
P040,LOC_BRISTOL,2025-02-02,179,586,6265.0
P040,LOC_BRISTOL,2025-02-09,65,322,2275.0
P040,LOC_BRISTOL,2025-02-16,78,325,2730.0
P040,LOC_BRISTOL,2025-02-23,72,278,2520.0
P040,LOC_BRISTOL,2025-03-02,126,356,4410.0
P040,LOC_BRISTOL,2025-03-09,144,509,5040.0
P040,LOC_BRISTOL,2025-03-16,67,372,2345.0
P040,LOC_BRISTOL,2025-03-23,59,202,2065.0
P040,LOC_BRISTOL,2025-03-30,119,466,4165.0
P041,LOC_MANCHESTER,2025-01-05,3,12,120.0
P041,LOC_MANCHESTER,2025-01-12,3,12,120.0
P041,LOC_MANCHESTER,2025-01-19,2,7,80.0
P041,LOC_MANCHESTER,2025-01-26,3,16,120.0
P041,LOC_MANCHESTER,2025-02-02,3,11,120.0
P041,LOC_MANCHESTER,2025-02-09,6,40,240.0
P041,LOC_MANCHESTER,2025-02-16,5,27,200.0
P041,LOC_MANCHESTER,2025-02-23,6,9,240.0
P041,LOC_MANCHESTER,2025-03-02,3,8,120.0
P041,LOC_MANCHESTER,2025-03-09,4,13,160.0
P041,LOC_MANCHESTER,2025-03-16,3,8,120.0
P041,LOC_MANCHESTER,2025-03-23,2,5,80.0
P041,LOC_MANCHESTER,2025-03-30,2,6,80.0
P041,LOC_LONDON_OXFORD,2025-01-05,2,4,80.0
P041,LOC_LONDON_OXFORD,2025-01-12,2,10,80.0
P041,LOC_LONDON_OXFORD,2025-01-19,4,18,160.0
P041,LOC_LONDON_OXFORD,2025-01-26,4,4,160.0
P041,LOC_LONDON_OXFORD,2025-02-02,7,11,280.0
P041,LOC_LONDON_OXFORD,2025-02-09,2,8,80.0
P041,LOC_LONDON_OXFORD,2025-02-16,2,8,80.0
P041,LOC_LONDON_OXFORD,2025-02-23,3,9,120.0
P041,LOC_LONDON_OXFORD,2025-03-02,2,9,80.0
P041,LOC_LONDON_OXFORD,2025-03-09,3,16,120.0
P041,LOC_LONDON_OXFORD,2025-03-16,2,12,80.0
P041,LOC_LONDON_OXFORD,2025-03-23,4,22,160.0
P041,LOC_LONDON_OXFORD,2025-03-30,2,4,80.0
P041,LOC_BIRMINGHAM,2025-01-05,3,12,120.0
P041,LOC_BIRMINGHAM,2025-01-12,4,15,160.0
P041,LOC_BIRMINGHAM,2025-01-19,2,6,80.0
P041,LOC_BIRMINGHAM,2025-01-26,5,28,200.0
P041,LOC_BIRMINGHAM,2025-02-02,2,8,80.0
P041,LOC_BIRMINGHAM,2025-02-09,6,18,240.0
P041,LOC_BIRMINGHAM,2025-02-16,5,15,200.0
P041,LOC_BIRMINGHAM,2025-02-23,3,11,120.0
P041,LOC_BIRMINGHAM,2025-03-02,5,25,200.0
P041,LOC_BIRMINGHAM,2025-03-09,7,31,280.0
P041,LOC_BIRMINGHAM,2025-03-16,6,17,240.0
P041,LOC_BIRMINGHAM,2025-03-23,6,37,240.0
P041,LOC_BIRMINGHAM,2025-03-30,6,14,240.0
P041,LOC_EDINBURGH,2025-01-05,7,46,280.0
P041,LOC_EDINBURGH,2025-01-12,3,26,120.0
P041,LOC_EDINBURGH,2025-01-19,4,17,160.0
P041,LOC_EDINBURGH,2025-01-26,2,12,80.0
P041,LOC_EDINBURGH,2025-02-02,3,9,120.0
P041,LOC_EDINBURGH,2025-02-09,5,15,200.0
